array_id,superIterationCount,numberOfCells,worldSize,gridSize,wbK,kappa,homotypicInhibition,heterotypicInhibition,polarityPersistence,polarityTurningCoupling,flowScaling,flowPolarityCoupling,
254,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.5,0.5,2.0,
255,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.5,2.25,0.2,
256,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.5,2.25,1.1,
257,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.5,2.25,2.0,
258,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.5,4.0,0.2,
259,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.5,4.0,1.1,
260,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.5,4.0,2.0,
261,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.9,0.5,0.2,
262,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.9,0.5,1.1,
263,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.9,0.5,2.0,
264,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.9,2.25,0.2,
265,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.9,2.25,1.1,
266,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.9,2.25,2.0,
267,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.9,4.0,0.2,
268,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.9,4.0,1.1,
269,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.2,0.9,4.0,2.0,
270,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.1,0.5,0.2,
271,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.1,0.5,1.1,
272,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.1,0.5,2.0,
273,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.1,2.25,0.2,
274,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.1,2.25,1.1,
275,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.1,2.25,2.0,
276,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.1,4.0,0.2,
277,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.1,4.0,1.1,
278,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.1,4.0,2.0,
279,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.5,0.5,0.2,
280,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.5,0.5,1.1,
281,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.5,0.5,2.0,
282,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.5,2.25,0.2,
283,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.5,2.25,1.1,
284,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.5,2.25,2.0,
285,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.5,4.0,0.2,
286,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.5,4.0,1.1,
287,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.5,4.0,2.0,
288,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.9,0.5,0.2,
289,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.9,0.5,1.1,
290,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.9,0.5,2.0,
291,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.9,2.25,0.2,
292,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.9,2.25,1.1,
293,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.9,2.25,2.0,
294,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.9,4.0,0.2,
295,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.9,4.0,1.1,
296,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.575,0.9,4.0,2.0,
297,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.1,0.5,0.2,
298,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.1,0.5,1.1,
299,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.1,0.5,2.0,
300,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.1,2.25,0.2,
301,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.1,2.25,1.1,
302,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.1,2.25,2.0,
303,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.1,4.0,0.2,
304,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.1,4.0,1.1,
305,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.1,4.0,2.0,
306,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.5,0.5,0.2,
307,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.5,0.5,1.1,
308,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.5,0.5,2.0,
309,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.5,2.25,0.2,
310,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.5,2.25,1.1,
311,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.5,2.25,2.0,
312,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.5,4.0,0.2,
313,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.5,4.0,1.1,
314,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.5,4.0,2.0,
315,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.9,0.5,0.2,
316,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.9,0.5,1.1,
317,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.9,0.5,2.0,
318,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.9,2.25,0.2,
319,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.9,2.25,1.1,
320,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.9,2.25,2.0,
321,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.9,4.0,0.2,
322,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.9,4.0,1.1,
323,10.0,150.0,1024.0,32.0,0.5,1.0,0.6,0.9,0.95,0.9,4.0,2.0,
324,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.1,0.5,0.2,
325,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.1,0.5,1.1,
326,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.1,0.5,2.0,
327,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.1,2.25,0.2,
328,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.1,2.25,1.1,
329,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.1,2.25,2.0,
330,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.1,4.0,0.2,
331,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.1,4.0,1.1,
332,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.1,4.0,2.0,
333,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.5,0.5,0.2,
334,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.5,0.5,1.1,
335,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.5,0.5,2.0,
336,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.5,2.25,0.2,
337,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.5,2.25,1.1,
338,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.5,2.25,2.0,
339,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.5,4.0,0.2,
340,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.5,4.0,1.1,
341,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.5,4.0,2.0,
342,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.9,0.5,0.2,
343,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.9,0.5,1.1,
344,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.9,0.5,2.0,
345,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.9,2.25,0.2,
346,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.9,2.25,1.1,
347,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.9,2.25,2.0,
348,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.9,4.0,0.2,
349,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.9,4.0,1.1,
350,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.2,0.9,4.0,2.0,
351,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.1,0.5,0.2,
352,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.1,0.5,1.1,
353,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.1,0.5,2.0,
354,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.1,2.25,0.2,
355,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.1,2.25,1.1,
356,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.1,2.25,2.0,
357,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.1,4.0,0.2,
358,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.1,4.0,1.1,
359,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.1,4.0,2.0,
360,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.5,0.5,0.2,
361,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.5,0.5,1.1,
362,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.5,0.5,2.0,
363,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.5,2.25,0.2,
364,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.5,2.25,1.1,
365,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.5,2.25,2.0,
366,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.5,4.0,0.2,
367,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.5,4.0,1.1,
368,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.5,4.0,2.0,
369,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.9,0.5,0.2,
370,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.9,0.5,1.1,
371,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.9,0.5,2.0,
372,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.9,2.25,0.2,
373,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.9,2.25,1.1,
374,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.9,2.25,2.0,
375,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.9,4.0,0.2,
376,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.9,4.0,1.1,
377,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.575,0.9,4.0,2.0,
378,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.1,0.5,0.2,
379,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.1,0.5,1.1,
380,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.1,0.5,2.0,
381,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.1,2.25,0.2,
382,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.1,2.25,1.1,
383,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.1,2.25,2.0,
384,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.1,4.0,0.2,
385,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.1,4.0,1.1,
386,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.1,4.0,2.0,
387,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.5,0.5,0.2,
388,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.5,0.5,1.1,
389,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.5,0.5,2.0,
390,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.5,2.25,0.2,
391,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.5,2.25,1.1,
392,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.5,2.25,2.0,
393,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.5,4.0,0.2,
394,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.5,4.0,1.1,
395,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.5,4.0,2.0,
396,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.9,0.5,0.2,
397,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.9,0.5,1.1,
398,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.9,0.5,2.0,
399,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.9,2.25,0.2,
400,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.9,2.25,1.1,
401,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.9,2.25,2.0,
402,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.9,4.0,0.2,
403,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.9,4.0,1.1,
404,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.8,0.95,0.9,4.0,2.0,
405,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.1,0.5,0.2,
406,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.1,0.5,1.1,
407,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.1,0.5,2.0,
408,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.1,2.25,0.2,
409,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.1,2.25,1.1,
410,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.1,2.25,2.0,
411,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.1,4.0,0.2,
412,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.1,4.0,1.1,
413,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.1,4.0,2.0,
414,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.5,0.5,0.2,
415,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.5,0.5,1.1,
416,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.5,0.5,2.0,
417,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.5,2.25,0.2,
418,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.5,2.25,1.1,
419,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.5,2.25,2.0,
420,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.5,4.0,0.2,
421,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.5,4.0,1.1,
422,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.5,4.0,2.0,
423,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.9,0.5,0.2,
424,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.9,0.5,1.1,
425,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.9,0.5,2.0,
426,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.9,2.25,0.2,
427,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.9,2.25,1.1,
428,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.9,2.25,2.0,
429,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.9,4.0,0.2,
430,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.9,4.0,1.1,
431,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.2,0.9,4.0,2.0,
432,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.1,0.5,0.2,
433,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.1,0.5,1.1,
434,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.1,0.5,2.0,
435,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.1,2.25,0.2,
436,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.1,2.25,1.1,
437,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.1,2.25,2.0,
438,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.1,4.0,0.2,
439,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.1,4.0,1.1,
440,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.1,4.0,2.0,
441,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.5,0.5,0.2,
442,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.5,0.5,1.1,
443,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.5,0.5,2.0,
444,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.5,2.25,0.2,
445,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.5,2.25,1.1,
446,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.5,2.25,2.0,
447,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.5,4.0,0.2,
448,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.5,4.0,1.1,
449,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.5,4.0,2.0,
450,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.9,0.5,0.2,
451,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.9,0.5,1.1,
452,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.9,0.5,2.0,
453,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.9,2.25,0.2,
454,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.9,2.25,1.1,
455,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.9,2.25,2.0,
456,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.9,4.0,0.2,
457,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.9,4.0,1.1,
458,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.575,0.9,4.0,2.0,
459,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.1,0.5,0.2,
460,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.1,0.5,1.1,
461,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.1,0.5,2.0,
462,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.1,2.25,0.2,
463,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.1,2.25,1.1,
464,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.1,2.25,2.0,
465,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.1,4.0,0.2,
466,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.1,4.0,1.1,
467,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.1,4.0,2.0,
468,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.5,0.5,0.2,
469,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.5,0.5,1.1,
470,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.5,0.5,2.0,
471,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.5,2.25,0.2,
472,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.5,2.25,1.1,
473,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.5,2.25,2.0,
474,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.5,4.0,0.2,
475,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.5,4.0,1.1,
476,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.5,4.0,2.0,
477,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.9,0.5,0.2,
478,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.9,0.5,1.1,
479,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.9,0.5,2.0,
480,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.9,2.25,0.2,
481,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.9,2.25,1.1,
482,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.9,2.25,2.0,
483,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.9,4.0,0.2,
484,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.9,4.0,1.1,
485,10.0,150.0,1024.0,32.0,0.5,2.5,0.4,0.9,0.95,0.9,4.0,2.0,
486,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.1,0.5,0.2,
487,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.1,0.5,1.1,
488,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.1,0.5,2.0,
489,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.1,2.25,0.2,
490,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.1,2.25,1.1,
491,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.1,2.25,2.0,
492,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.1,4.0,0.2,
493,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.1,4.0,1.1,
494,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.1,4.0,2.0,
495,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.5,0.5,0.2,
496,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.5,0.5,1.1,
497,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.5,0.5,2.0,
498,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.5,2.25,0.2,
499,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.5,2.25,1.1,
500,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.5,2.25,2.0,
501,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.5,4.0,0.2,
502,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.5,4.0,1.1,
503,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.5,4.0,2.0,
504,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.9,0.5,0.2,
505,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.9,0.5,1.1,
506,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.9,0.5,2.0,
507,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.9,2.25,0.2,
508,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.9,2.25,1.1,
509,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.9,2.25,2.0,
510,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.9,4.0,0.2,
511,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.9,4.0,1.1,
512,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.2,0.9,4.0,2.0,
513,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.575,0.1,0.5,0.2,
514,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.575,0.1,0.5,1.1,
515,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.575,0.1,0.5,2.0,
516,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.575,0.1,2.25,0.2,
517,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.575,0.1,2.25,1.1,
518,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.575,0.1,2.25,2.0,
519,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.575,0.1,4.0,0.2,
520,10.0,150.0,1024.0,32.0,0.5,2.5,0.6,0.8,0.575,0.1,4.0,1.1,
